2023120100    -999.0      0.1      5.7      4.7      1.9     -4.3   -999.0     11.9     13.4     22.8   -999.0   -999.0    336.6
2023120101       0.2      0.1     15.0      3.0      1.6     -2.6      9.0      9.4     11.4     21.9      1.4      1.7    328.8
2023120102       0.0      0.1     24.1      3.2      2.2     -2.4      6.0      9.9     10.7     21.0      1.8      3.1    317.5
2023120103       0.0      0.0     25.4      3.2      2.4     -2.1      6.1     10.0     10.1     10.2      2.1      3.8    311.4
2023120104       0.0      0.1     35.4      2.6      1.9     -1.8      6.3      9.6     10.8      6.6      1.1      7.5    312.2
2023120105       0.0      0.1     39.1      2.2      1.8     -1.2      5.2     10.2     10.4     12.6      1.4      7.2    303.1
2023120106       0.0      0.2     12.7      2.3      2.1     -0.9      4.8      9.5     10.0     20.7      1.4   -999.0    294.4
2023120107       0.0      0.8     38.9      1.6      1.6      0.2      4.4      8.3      9.6     21.1      1.6      0.2    264.8
2023120108       0.0      0.3     19.8      1.6      1.3     -1.0      3.5      8.7      9.8     23.8      1.4   -999.0    308.2
2023120109       0.0      0.2     27.7      3.1      2.7     -1.5      5.4     10.5     10.9     22.3      0.9   -999.0    299.9
2023120110       0.0      0.2     18.2      5.1      3.1     -4.0     10.7     11.0     11.3     23.5      1.1   -999.0    322.2
2023120111       0.1      0.4     28.9      6.2      4.1     -4.7     12.2     10.9     11.7     19.9      0.7      1.6    319.0
2023120112       0.2      0.2     14.8      6.6      4.5     -4.8     13.0     10.9     11.5     22.0      1.0   -999.0    316.8
2023120113       0.3      0.2     14.2      6.1      4.4     -4.2     13.0     10.9     11.8     20.6      0.9   -999.0    313.7
2023120114       0.3      0.2     19.7      5.9      4.3     -4.1     12.4     10.5     11.6     20.2      0.9      1.3    313.6
2023120115       0.1      0.1     25.9      5.4      3.8     -3.8     12.3     10.1     11.9     17.0      1.4   -999.0    315.2
2023120116       0.0      0.1     28.0      5.2      3.4     -3.9     10.7     10.4     11.8     15.8      1.0   -999.0    318.8
2023120117       0.0      0.1     31.8      4.1      2.5     -3.3     10.0     11.0     11.9     14.5      1.6   -999.0    323.5
2023120118       0.0      0.1     30.5      3.6      1.9     -3.1      7.9     11.1     11.6     14.5      1.6   -999.0    328.3
2023120119       0.0      0.1     25.9      2.8      1.6     -2.3      6.8     10.5     11.0     12.1      1.4   -999.0    324.0
2023120120       0.0      0.2     33.9      2.2      1.6     -1.5      5.3     10.0     10.4     10.0      1.3   -999.0    314.2
2023120121       0.0      0.1     39.7      2.3      1.4     -1.8      4.3      9.5      9.8      9.5      2.0   -999.0    322.1
2023120122       0.0      0.2     39.7      2.0      1.2     -1.7      4.2      8.9      9.1      9.5      1.4   -999.0    324.1
2023120123       0.0      0.2     39.4      1.7      1.2     -1.2      3.8      7.9      8.2     10.0      1.4   -999.0    316.3
2023120200    -999.0      0.2     39.5      2.1      1.2     -1.7   -999.0      8.2      8.6      9.6   -999.0   -999.0    325.1
2023120201       0.0      0.1     32.7      2.1      1.2     -1.7      4.1      8.2      8.6     10.8      1.7   -999.0    324.4
2023120202       0.0      0.1     31.3      2.0      1.4     -1.4      3.8      8.1      8.2      9.9      1.8   -999.0    315.9
2023120203       0.0      0.0     33.8      2.1      1.5     -1.5      3.9      8.0      8.1     11.2      2.0   -999.0    314.8
2023120204       0.0      0.1     29.0      2.1      1.4     -1.5      4.0      7.7      7.6     14.2      1.5      7.3    317.1
2023120205       0.0      0.1     33.1      2.2      1.5     -1.6      3.8      7.2      7.1     15.0      1.5   -999.0    317.0
2023120206       0.0      0.0     25.7      2.4      1.5     -1.8      4.2      7.4      7.2     19.0      1.2   -999.0    320.5
2023120207       0.0      0.1     22.3      2.2      1.6     -1.5      4.4      7.1      7.4     21.4      1.1   -999.0    314.6
2023120208       0.0      0.1     22.3      2.4      1.4     -2.0      4.4      7.1      6.9     19.5      1.2   -999.0    324.4
2023120209       0.0      0.1     19.1      3.5      1.4     -3.3      6.7      6.4      6.3     20.4      1.5   -999.0    336.9
2023120210       0.0      0.1     27.4      2.0      1.2     -1.6      6.7      5.9      6.2     18.9      1.1   -999.0    322.9
2023120211       0.0      0.1     25.1      2.5      1.9     -1.6      5.9      5.3      6.2     19.4      1.0      2.5    311.2
2023120212       0.0      0.1     37.6      2.7      2.2     -1.6      6.6      4.5      5.4     18.3      0.9      2.1    306.5
2023120213       0.0      0.1     38.8      2.9      2.2     -1.9      6.7      4.6      4.9     16.3      1.0      1.4    310.8
2023120214       0.0      0.1     42.1      3.3      2.6     -2.1      7.1      5.1      5.2     16.0      1.1      1.3    309.0
2023120215       0.0      0.0     41.5      3.3      2.5     -2.2      7.3      5.4      5.6     15.8      1.6   -999.0    311.4
2023120216       0.0      0.0     41.5      3.0      1.8     -2.4      7.0      5.4      5.7     13.8      1.7   -999.0    323.2
2023120217       0.0      0.0     40.5      1.9      1.1     -1.5      6.0      5.8      6.0     11.0     10.1   -999.0    323.6
