2024090100    -999.0      1.0     25.1      5.9      1.6     -5.6   -999.0     12.9     13.9     18.1   -999.0   -999.0    343.9
2024090101       0.0      0.8     21.9      6.3      1.2     -6.2     11.9     13.4     14.1     17.8      0.4      1.4    349.0
2024090102       0.0      0.9     22.3      5.5      0.9     -5.4     12.1     13.5     13.7     17.2      0.4      7.2    350.2
2024090103       0.0      1.0     22.9      5.0      0.9     -4.9     10.5     13.5     13.5     16.1      0.3      7.3    349.4
2024090104       0.0      1.0     22.5      4.9      0.9     -4.8      9.5     13.4     13.6     16.5      0.3      1.5    349.0
2024090105       0.0      1.0     22.8      5.1      1.0     -5.0     10.1     12.4     13.1     15.9      0.3      0.4    348.8
2024090106       0.0      1.0     21.5      4.5      1.2     -4.4      9.9     11.8     12.6     15.0      0.3      0.4    345.1
2024090107       0.0      1.0     22.5      4.6      1.4     -4.4      8.9     11.7     12.7     14.5      0.4      0.3    341.8
2024090108       0.0      1.0     27.9      5.6      1.5     -5.4     10.8     10.9     13.3     14.0      0.4      0.2    344.1
2024090109       0.0      0.2     30.0      6.0      1.5     -5.8     12.5     10.5     13.1     13.6      0.5      8.2    345.3
2024090110       0.0      0.3     32.5      5.4      1.4     -5.2     12.0      9.6     12.4     13.8      0.6   -999.0    345.0
2024090111       0.0      0.1     33.5      5.3      1.4     -5.1     11.6      9.1     11.9     14.2      0.7   -999.0    344.5
2024090112       0.0      0.0     34.0      5.7      1.8     -5.4     12.3      9.3     11.6     14.9     10.1   -999.0    341.7
2024090113       0.0      0.0     34.8      6.1      2.2     -5.7     13.0     10.1     12.2     15.0     10.1   -999.0    338.9
2024090114       0.0      0.0     34.1      6.6      2.7     -6.1     13.9     11.1     12.8     17.3     10.1   -999.0    336.1
2024090115       0.0      0.0     33.5      7.1      3.2     -6.4     14.7     12.3     13.6     20.2     10.1   -999.0    333.5
2024090116       0.0      0.1     32.6      7.2      3.3     -6.4     14.8     13.1     14.0     22.3      0.5   -999.0    332.8
2024090117       0.0      0.4     31.1      7.3      3.3     -6.5     14.8     13.3     14.3     22.8      0.5   -999.0    332.6
2024090118       0.0      0.2     30.1      6.9      3.3     -6.0     14.5     14.6     14.5     23.2      0.4   -999.0    331.3
2024090119       0.0      0.8     27.3      6.2      3.0     -5.4     13.4     15.6     15.0     24.1      0.3   -999.0    331.3
2024090120       0.0      1.0     24.0      5.6      2.6     -5.0     11.8     15.2     15.1     25.0      0.3   -999.0    332.4
2024090121       0.0      1.0     22.7      5.7      2.4     -5.2     11.5     14.5     15.0     24.2      0.3      0.1    335.4
2024090122       0.0      1.0     21.6      5.5      2.2     -5.0     11.1     13.4     14.2     22.1      0.2   -999.0    336.7
2024090123       0.0      1.0     15.4      4.7      2.0     -4.3     10.6     13.1     13.3     20.0      0.2      0.4    335.6
2024090200    -999.0      1.0      0.5      3.9      2.5     -2.9   -999.0     12.2     11.8     20.7   -999.0   -999.0    319.7
2024090201       0.0      1.0      0.5      3.3      2.3     -2.4      7.5     11.6     12.0     20.8      0.2      0.5    316.1
2024090202       0.0      1.0      0.4      3.4      2.2     -2.5      6.4     11.9     12.3     20.7      0.2      0.1    318.9
2024090203       0.0      1.0      0.7      3.2      2.0     -2.5      6.8     11.3     11.8     22.2      0.2      0.2    321.8
2024090204       0.0      1.0      0.7      2.9      2.0     -2.1      6.1     10.2     10.8     24.2      0.2      0.4    317.6
2024090205       0.0      1.0      0.4      2.7      2.0     -1.8      5.6      9.4      9.4     26.8      0.2      0.4    311.6
2024090206       0.0      1.0      0.3      3.7      2.4     -2.8      6.8     10.9      9.1     28.9      0.2   -999.0    319.7
2024090207       0.0      1.0     12.0      5.1      1.7     -4.8      9.5     13.3     10.0     28.0      0.2   -999.0    340.6
2024090208       0.0      1.0     19.8      5.9      1.8     -5.6     11.4     13.7     11.0     24.6      0.3   -999.0    342.5
2024090209       0.0      1.0     24.0      6.9      2.0     -6.6     13.4     14.1     12.5     19.9      0.3      0.3    343.5
2024090210       0.0      1.0     29.5      7.4      1.9     -7.2     14.9     13.8     12.8     11.3      0.4      4.3    345.3
2024090211       0.0      0.5     32.2      6.8      1.6     -6.6     14.8     12.2     12.0      4.7      0.6      5.8    346.0
2024090212       0.0      0.4     32.8      6.9      2.0     -6.6     14.5     11.5     11.5      6.0      0.6      8.3    343.0
2024090213       0.0      0.4     32.8      7.2      2.5     -6.7     14.8     11.7     11.6      7.7      0.7      8.2    339.5
2024090214       0.0      0.1     33.7      7.4      2.6     -7.0     15.3     12.1     12.5      6.0      0.7      9.1    339.2
2024090215       0.0      0.1     33.7      7.8      2.8     -7.3     15.9     12.8     13.4      0.2     10.1   -999.0    338.8
2024090216       0.0      0.0     32.9      8.0      2.9     -7.5     16.2     13.7     14.7     -6.0      0.7   -999.0    339.2
2024090217       0.0      0.0     32.8      8.3      2.9     -7.8     16.6     14.9     16.7    -11.6     10.1   -999.0    339.3
2024090218       0.0      0.0     32.3      8.0      2.7     -7.5     16.5     16.2     18.1    -10.0     10.1   -999.0    340.5
2024090219       0.0      0.0     31.1      7.4      2.3     -7.0     15.5     18.1     19.4     -3.7     10.1   -999.0    341.9
2024090220       0.0      0.0     30.3      7.4      2.1     -7.1     14.2     18.9     19.5     -2.1      0.5   -999.0    343.1
2024090221       0.0      0.0     30.4      7.3      2.1     -7.0     14.1     19.0     19.9     -2.2     10.1   -999.0    343.4
2024090222       0.0      0.0     28.9      7.1      2.0     -6.9     14.0     18.9     20.1     -3.0      0.5   -999.0    343.6
2024090223       0.0      0.0     28.9      6.8      2.0     -6.5     13.6     18.4     19.2      4.4     10.1   -999.0    342.6
2024090300    -999.0      0.4     30.4      5.8      1.9     -5.5   -999.0     16.2     17.2     -9.1   -999.0   -999.0    340.5
2024090301       0.0      0.1     30.4      6.0      2.1     -5.6     11.3     16.4     17.2      1.5      0.8   -999.0    339.3
2024090302       0.0      0.2     28.0      6.5      2.3     -6.0     12.1     17.4     18.2      4.4      0.7   -999.0    339.3
2024090303       0.0      0.1     28.9      7.4      2.4     -7.0     13.9     19.1     19.3      5.1      0.5   -999.0    341.1
2024090304       0.0      0.1     28.3      7.8      2.4     -7.4     14.9     19.7     18.8      5.5      0.4   -999.0    342.0
2024090305       0.0      0.0     30.4      8.0      2.4     -7.6     15.1     20.0     18.7      5.8     10.1   -999.0    342.5
2024090306       0.0      0.0     30.4      8.4      2.6     -7.9     15.8     20.7     18.9      6.7     10.1   -999.0    341.8
2024090307       0.0      0.0     30.4      8.8      2.7     -8.4     16.6     21.0     18.6      7.6      0.5   -999.0    342.2
2024090308       0.0      0.0     32.4      9.0      2.9     -8.5     17.3     21.0     18.3      7.7     10.1   -999.0    341.4
2024090309       0.0      0.0     32.9      9.2      2.7     -8.8     18.1     18.4     17.2      7.7     10.0   -999.0    343.1
2024090310       0.0      0.0     33.9      8.8      2.5     -8.4     18.0     16.6     15.8      7.7      9.7   -999.0    343.3
2024090311       0.0      0.0     34.4      8.6      2.7     -8.1     17.5     15.5     14.5      7.7      9.4   -999.0    341.3
2024090312       0.0      0.0     34.4      8.7      3.0     -8.2     17.7     15.2     13.8      7.4     10.1   -999.0    339.9
2024090313       0.0      0.0     34.4      8.8      3.1     -8.2     17.8     15.1     13.4      8.2     10.1   -999.0    339.3
2024090314       0.0      0.0     34.4      9.0      3.3     -8.3     18.1     15.3     13.0      8.6     10.1   -999.0    338.1
2024090315       0.0      0.0     34.4      8.9      3.5     -8.2     18.1     15.6     13.1     11.0     10.1   -999.0    337.0
2024090316       0.0      0.0     34.0      9.0      3.7     -8.2     18.0     16.4     13.5     12.2     10.1   -999.0    335.7
2024090317       0.0      0.0     33.0      9.1      3.6     -8.3     18.0     17.8     14.9     12.1     10.1   -999.0    336.4
2024090318       0.0      0.0     32.5      8.6      3.5     -7.8     17.8     19.3     15.0     11.8     10.1   -999.0    335.7
2024090319       0.0      0.0     31.5      8.5      3.4     -7.7     16.5     19.5     14.9     12.1     10.1   -999.0    336.0
2024090320       0.0      0.0     31.4      8.3      3.4     -7.6     16.1     18.7     14.0     14.9     10.1   -999.0    335.8
2024090321       0.0      0.0     31.4      8.2      3.4     -7.5     15.8     18.3     13.1     16.4     10.1   -999.0    335.4
2024090322       0.0      0.0     31.4      8.2      3.5     -7.5     15.6     17.6     12.0     15.9     10.1   -999.0    335.1
2024090323       0.0      0.0     30.6      8.2      3.6     -7.4     15.6     16.1     10.3     15.4     10.1   -999.0    333.8
2024090400    -999.0      0.0     30.6      7.9      3.4     -7.1   -999.0     15.6     10.5     15.7   -999.0   -999.0    334.4
2024090401       0.0      0.0     28.5      7.9      3.6     -7.0     14.9     14.3      9.1     15.4     10.1   -999.0    332.7
2024090402       0.0      0.0     28.5      7.8      3.5     -7.0     14.7     14.2      8.9     14.5     10.1   -999.0    333.3
2024090403       0.0      0.0     28.2      7.8      3.4     -7.0     14.7     14.5      8.9     12.7     10.1   -999.0    334.2
2024090404       0.0      0.0     26.2      7.6      3.2     -6.9     14.6     12.7      7.5     10.5     10.1   -999.0    335.0
2024090405       0.0      0.0     26.3      7.2      3.2     -6.5     14.1     10.2      6.3      5.9     10.1   -999.0    333.4
2024090406       0.0      0.0     26.3      6.6      2.8     -6.0     13.4      9.0      6.5      3.0     10.1   -999.0    335.0
2024090407       0.0      0.0     28.5      6.1      2.4     -5.6     12.3      9.1      7.2      4.2     10.1   -999.0    336.5
2024090408       0.0      0.0     30.7      4.6      2.0     -4.2     11.2      9.2      8.0      9.3     10.1   -999.0    334.9
2024090409       0.0      0.0     33.2      4.5      1.2     -4.3      9.5      9.7      8.6     14.5     10.1   -999.0    344.4
