2024060100    -999.0      0.0     37.3      3.6      0.7     -3.5   -999.0      7.9      6.1     19.1   -999.0   -999.0    348.7
2024060101       0.0      0.0     37.3      2.9      0.3     -2.9      6.4      9.3      7.6     20.7     10.1   -999.0    354.5
2024060102       0.0      0.0     37.3      2.6     -0.1     -2.6      5.0      8.7      7.1     22.5     10.1   -999.0      2.1
2024060103       0.0      0.0     40.5      2.6     -0.7     -2.6      4.6      7.6      6.0     23.2     10.1   -999.0     15.2
2024060104       0.0      0.0     41.8      2.4     -1.2     -2.1      4.6      6.9      5.5     23.4     10.1   -999.0     30.0
2024060105       0.0      0.0     41.8      2.8     -1.5     -2.4      4.8      6.8      5.8     23.2     10.1   -999.0     33.4
2024060106       0.0      0.0     42.0      3.0     -1.9     -2.4      5.4      6.6      5.0     22.8     10.1   -999.0     39.3
2024060107       0.0      0.0     42.0      3.2     -2.8     -1.6      6.1      5.8      4.0     22.6     10.1   -999.0     60.7
2024060108       0.0      0.0     41.9      3.4     -3.3     -0.9      7.6      5.9      3.6     21.8     10.1   -999.0     74.6
2024060109       0.0      0.0     37.7      3.0     -3.0     -0.0      7.5      4.8      2.7     20.5     10.1   -999.0     89.7
2024060110       0.0      0.0     36.4      3.0     -2.9      0.7      7.8      3.3      1.9     19.0     10.1   -999.0    103.3
2024060111       0.0      0.0     37.0      2.9     -2.0      2.0      7.8      3.5      1.7     17.5     11.0   -999.0    134.3
2024060112       0.0      0.0     36.5      3.4     -0.6      3.3      8.7      4.0      1.7     17.5     10.1   -999.0    170.0
2024060113       0.0      0.0     36.6      3.7      0.5      3.7      9.4      4.4      1.6     16.5     10.1   -999.0    188.2
2024060114       0.0      0.0     36.6      3.4      0.8      3.3      9.4      3.8      1.2     15.2     10.1   -999.0    193.0
2024060115       0.0      0.0     37.0      3.1      0.7      3.0      8.9      2.3      2.3     12.2     10.1   -999.0    193.6
2024060116       0.0      0.0     37.0      2.6      1.1      2.4      8.1      1.1      2.6     11.7     10.1   -999.0    204.3
2024060117       0.0      0.0     37.0      2.1      1.4      1.6      7.1      1.4      2.5     12.1     10.1   -999.0    221.3
2024060118       0.0      0.0     35.6      2.0      1.8      0.9      6.2      2.3      2.9     11.0     10.1   -999.0    243.6
2024060119       0.0      0.0     29.8      2.1      2.1     -0.1      5.8      3.6      4.8      9.9     10.1   -999.0    271.9
2024060120       0.0      0.0      8.6      2.4      2.2     -0.9      5.0      6.3      5.5     10.3     10.1   -999.0    292.3
2024060121       0.0      0.0     37.3      2.7      1.8     -2.0      4.9      7.3      5.2     11.5     10.1   -999.0    317.9
2024060122       0.0      0.0     38.0      2.8      1.3     -2.4      5.3      7.0      4.9     14.0     10.1   -999.0    330.9
