time,icao24,callsign,baroaltitude,velocity,vertrate,lat,lon
1735161360,440daf,EJU91EZ ,274.32,75.20390072753088,4.8768,38.743011474609375,-9.156865658967376
1735161361,440daf,EJU91EZ ,274.32,76.16898933240084,5.20192,38.74375165519068,-9.15655517578125
1735161362,440daf,EJU91EZ ,281.94,77.13572718420144,5.52704,38.744403386520126,-9.15625
1735161363,440daf,EJU91EZ ,289.56,78.76203163293746,6.1772800000000005,38.74507141113281,-9.15591032608694
1735161364,440daf,EJU91EZ ,297.18,79.90459735150412,6.827520000000001,38.74579995365466,-9.15557861328125
1735161365,440daf,EJU91EZ ,297.18,81.04738277794984,7.152640000000001,38.74617004394531,-9.15537295134169
1735161366,440daf,EJU91EZ ,304.8,82.19037874773666,7.477760000000001,38.74682410288665,-9.15509033203125
1735161367,440daf,EJU91EZ ,312.42,83.33357659748344,8.77824,38.747615490929554,-9.15472412109375
1735161368,440daf,EJU91EZ ,320.04,84.47696813127375,9.42848,38.74840687897245,-9.15435791015625
1735161369,440daf,EJU91EZ ,327.66,84.95961279958415,10.07872,38.74909973144531,-9.153999660326065
1735161370,440daf,EJU91EZ ,335.28000000000003,85.62054558963754,10.40384,38.75006103515625,-9.153581702190877
1735161371,440daf,EJU91EZ ,350.52000000000004,85.62054558963754,10.40384,38.750455177436436,-9.15338134765625
1735161372,440daf,EJU91EZ ,358.14000000000004,85.62054558963754,10.72896,38.75143277443061,-9.15289306640625
1735161373,440daf,EJU91EZ ,365.76,85.62054558963754,10.40384,38.75208450576006,-9.152587890625
1735161374,440daf,EJU91EZ ,381.0,85.80117822428845,9.7536,38.752875893802965,-9.15216064453125
1735161375,440daf,EJU91EZ ,388.62,85.80117822428845,9.10336,38.75367736816406,-9.151790453040064
1735161376,440daf,EJU91EZ ,388.62,85.98450934641248,8.77824,38.75404357910156,-9.151611328125
1735161377,440daf,EJU91EZ ,403.86,86.64984182667803,8.128,38.75505065917969,-9.151133661684753
1735161378,440daf,EJU91EZ ,411.48,87.12956253055653,7.477760000000001,38.75587463378906,-9.150715703549565
1735161379,440daf,EJU91EZ ,419.1,87.7952608264592,6.1772800000000005,38.75627420716366,-9.1505126953125
1735161380,440daf,EJU91EZ ,419.1,88.46193300466808,4.55168,38.75701904296875,-9.150146484375
1735161381,440daf,EJU91EZ ,426.72,89.12955721182122,4.22656,38.75811767578125,-9.149581245754064
1735161382,440daf,EJU91EZ ,434.34000000000003,90.46757737460864,4.22656,38.758575439453125,-9.14934241253394
1735161383,440daf,EJU91EZ ,434.34000000000003,91.61437376536013,4.55168,38.75939320709745,-9.14892578125
1735161384,440daf,EJU91EZ ,441.96000000000004,92.76125770546004,4.55168,38.76041735632945,-9.14837646484375
1735161385,440daf,EJU91EZ ,441.96000000000004,93.43215170406256,5.20192,38.76104736328125,-9.148028829823375
1735161386,440daf,EJU91EZ ,449.58000000000004,94.77644689217347,6.1772800000000005,38.76181392346398,-9.1475830078125
1735161387,440daf,EJU91EZ ,457.20000000000005,95.44981277093633,6.502400000000001,38.76283264160156,-9.147073496942937
1735161388,440daf,EJU91EZ ,464.82000000000005,96.59773495314002,6.827520000000001,38.76361083984375,-9.14659583050269
1735161389,440daf,EJU91EZ ,472.44,97.27209670234457,7.152640000000001,38.76411437988281,-9.146356997282624
1735161390,440daf,EJU91EZ ,472.44,97.74571379062479,7.152640000000001,38.76493835449219,-9.145879330842376
1735161391,440daf,EJU91EZ ,480.06,98.42027676757841,6.502400000000001,38.76581741591631,-9.14544677734375
1735161392,440daf,EJU91EZ ,487.68,99.5685065039873,5.8521600000000005,38.76667785644531,-9.144983706266999
1735161393,440daf,EJU91EZ ,495.3,100.04183362991759,5.52704,38.76753984871557,-9.14447021484375
1735161394,440daf,EJU91EZ ,502.92,101.18997095202587,5.52704,38.76847089347193,-9.14398193359375
1735161395,440daf,EJU91EZ ,510.54,102.33815756011504,5.8521600000000005,38.769378662109375,-9.143490998641312
1735161396,440daf,EJU91EZ ,510.54,103.01347713025801,6.827520000000001,38.77015686035156,-9.143073040506124
1735161397,440daf,EJU91EZ ,518.1600000000001,103.95970092313095,7.80288,38.771026611328125,-9.142595374065877
1735161398,440daf,EJU91EZ ,533.4,104.63467214421415,9.10336,38.77140368445445,-9.14239501953125
1735161399,440daf,EJU91EZ ,541.02,105.58140646836192,10.07872,38.77276611328125,-9.14164004118544
1735161400,440daf,EJU91EZ ,548.64,106.25603894165684,11.05408,38.77354508739407,-9.1412353515625
1735161401,440daf,EJU91EZ ,556.26,106.72946389480138,11.3792,38.77445983886719,-9.140744416610062
1735161402,440daf,EJU91EZ ,571.5,107.20326683562773,11.3792,38.77528381347656,-9.140266750169815
1735161403,440daf,EJU91EZ ,579.12,107.40427737655503,11.05408,38.776153564453125,-9.139789083729625
